GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,
Unknown,8,8,7,0,5,78125,0,5.28571428571429,7,3,3.857143,3.357143,0.484375,1,3.94759999999951,38,52,180,2,1,2,1,1,0.934799999999086,38,4,9,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,76,93,0,0,7,0,0,4,54,9,72,3,1,1,1,1,5.61930000000029,38,45,133,3,1,3,1,1,2.49049999999988,38,40,118,2,1,2,1,1,2.36849999999868,38,45,124,2,1,2,1,
Unknown,8,8,7,0,6,78125,0,6.57142857142857,11,3,3.571429,4.428571,0.609375,1,4.03050000000076,46,46,140,1,1,1,0,1,0.792400000000271,46,4,9,0,0,0,0,0,4,0,0,0,3,1,0,0,0,1,51,64,1,0,6,0,0,5,37,3,49,3,0,1,0,1,2.61389999999847,46,46,140,1,1,1,0,1,2.60339999999997,46,46,140,1,1,1,0,1,2.59649999999965,46,46,140,1,1,1,0,
Unknown,8,8,7,0,7,78125,0,5.57142857142857,8,4,4.142857,4.142857,0.546875,1,19.5328000000009,40,655,2452,4,1,4,1,1,0.894599999999627,40,3,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,63,78,0,0,16,0,0,11,48,8,60,3,0,1,1,1,14.7454999999991,40,48,135,4,1,4,1,1,6.65139999999883,40,50,134,4,1,4,1,1,16.4369000000006,40,223,318,4,1,4,1,
Unknown,8,8,7,0,8,78125,0,6.57142857142857,10,4,4.285714,4.928571,0.59375,1,5.50720000000001,46,47,131,1,1,1,0,1,0.468199999999342,46,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,32,55,0,0,4,0,0,3,27,9,32,1,0,1,0,1,2.4286000000011,46,47,131,1,1,1,0,1,10.3498999999993,46,47,131,1,1,1,0,1,2.24120000000039,46,47,131,1,1,1,0,
Unknown,8,8,7,0,9,78125,0,3.85714285714286,7,1,3.285714,4,0.375,1,3.94189999999981,27,28,82,1,1,1,0,1,0.389099999998507,27,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,16,25,0,0,0,0,0,0,13,3,16,3,0,1,0,1,2.31919999999991,27,28,82,1,1,1,0,1,2.27800000000025,27,28,82,1,1,1,0,1,2.17870000000039,27,28,82,1,1,1,0,
Unknown,8,8,8,0,0,390625,0,5.375,10,1,4.694445,4.222222,0.5625,1,2.98070000000007,43,47,131,1,1,1,0,1,0.387399999999616,43,2,3,0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,19,37,0,0,1,0,0,1,18,7,19,2,0,1,0,1,6.66339999999946,43,47,131,1,1,1,0,1,2.45010000000002,43,47,131,1,1,1,0,1,2.44440000000031,43,47,131,1,1,1,0,
Unknown,8,8,8,0,1,390625,0,5.5,9,2,3.75,4.361111,0.578125,1,4.09559999999874,44,44,132,1,1,1,0,1,0.469699999999648,44,2,5,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,25,38,0,0,0,0,0,0,23,3,25,1,0,1,0,1,2.83690000000024,44,44,132,1,1,1,0,1,2.50989999999911,44,44,132,1,1,1,0,1,2.40799999999945,44,44,132,1,1,1,0,
Unknown,8,8,8,0,2,390625,0,5.25,8,2,3.25,4.361111,0.5625,1,3.96060000000034,43,52,168,2,1,2,1,1,0.928499999999985,43,6,10,0,4,0,0,0,3,0,0,1,5,1,0,0,0,1,74,82,0,0,19,0,0,7,44,3,63,2,0,1,1,1,2.63169999999991,43,45,137,2,1,2,1,1,5.85590000000047,43,47,138,2,1,2,1,1,1.97730000000047,43,50,140,2,1,2,1,
Unknown,8,8,8,0,3,390625,0,4.625,8,2,4.25,4.666667,0.609375,1,4.20099999999911,37,42,122,1,1,1,0,1,0.285299999999552,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.37410000000091,37,42,122,1,1,1,0,1,2.41280000000006,37,42,122,1,1,1,0,1,2.51929999999993,37,42,122,1,1,1,0,
Unknown,8,8,8,0,4,390625,0,6.875,12,4,4.555555,4.305555,0.5,1,3.96759999999995,55,76,178,1,1,1,0,1,0.910700000000361,55,4,8,0,1,0,0,0,4,0,0,0,1,3,0,0,0,1,63,91,0,0,13,0,0,13,56,9,63,3,1,1,0,1,2.71380000000136,55,76,178,1,1,1,0,1,2.32070000000022,55,76,178,1,1,1,0,1,2.63630000000012,55,76,178,1,1,1,0,
Unknown,8,8,8,0,5,390625,0,4.875,9,2,3.777778,2.916667,0.546875,1,3.86449999999968,39,42,123,1,1,1,0,1,0.694400000000314,39,3,5,0,2,0,0,0,3,0,0,0,3,0,0,0,0,1,40,57,0,0,4,0,0,4,34,7,39,3,0,1,0,1,2.42029999999977,39,42,123,1,1,1,0,1,2.91029999999955,39,42,123,1,1,1,0,1,3.60370000000148,39,42,123,1,1,1,0,
Unknown,8,8,8,0,6,390625,0,5,11,1,3.444444,4.388889,0.5625,1,4.01519999999982,41,53,159,2,1,2,1,1,0.911900000000969,41,5,8,0,4,0,0,0,3,0,0,1,5,0,0,0,0,1,66,78,0,0,25,0,0,18,46,8,59,2,0,1,1,1,3.08519999999953,41,48,129,2,1,2,1,1,2.60469999999987,41,47,125,2,1,2,1,1,2.49849999999969,41,48,127,2,1,2,1,
Unknown,8,8,8,0,7,390625,0,4.25,8,2,3.5,4.555555,0.484375,1,4.10100000000057,34,35,110,1,1,1,0,1,0.277799999999843,34,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13,20,0,0,0,0,0,0,13,1,13,0,0,1,0,1,2.33920000000035,34,35,110,1,1,1,0,1,6.58660000000054,34,35,110,1,1,1,0,1,2.9947000000011,34,35,110,1,1,1,0,
Unknown,8,8,8,0,8,390625,0,4.875,10,2,3.583333,4.611111,0.546875,1,2.84029999999984,39,39,114,1,1,1,0,1,0.550400000000081,39,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,43,62,1,0,13,0,0,8,35,13,43,2,0,1,0,1,2.90239999999903,39,39,114,1,1,1,0,1,2.25269999999909,39,39,114,1,1,1,0,1,6.9377000000004,39,39,114,1,1,1,0,
Unknown,8,8,8,0,9,390625,0,4.25,8,1,4.055555,3.777778,0.5,1,3.85400000000118,35,45,155,2,1,2,1,1,0.763300000000527,35,4,6,0,4,0,0,0,3,0,0,1,4,0,0,0,0,1,63,75,3,0,19,0,0,11,40,10,56,4,0,1,1,1,4.30239999999867,35,36,111,2,1,2,1,1,2.36289999999826,35,37,110,2,1,2,1,1,9.33370000000104,35,40,114,2,1,2,1,
Unknown,8,8,9,0,0,1953125,0,6.22222222222222,10,2,4.622222,4.711111,0.671875,1,3.89500000000044,57,135,453,2,1,2,1,1,21.7201999999998,57,32,45,2,13,0,0,0,0,0,0,0,16,11,0,0,0,2,851,1093,10,0,447,0,0,56,536,77,809,17,4,2,1,1,129.689899999999,57,173,384,3,1,3,1,1,1.82779999999912,57,61,160,2,1,2,1,1,2.10440000000017,57,95,200,2,1,2,1,
Unknown,8,8,9,0,1,1953125,0,5,11,1,4.177778,3.111111,0.578125,1,2.02589999999873,45,45,135,1,1,1,0,1,0.858000000000175,45,4,6,0,3,0,0,0,4,0,0,0,4,0,0,0,0,1,48,66,0,0,10,0,0,9,34,5,45,4,2,1,0,1,4.39270000000033,45,45,135,1,1,1,0,1,0.897399999999834,45,45,135,1,1,1,0,1,1.08339999999953,45,45,135,1,1,1,0,
Unknown,8,8,9,0,2,1953125,0,4.88888888888889,7,1,4.266667,3.911111,0.546875,1,1.91489999999976,45,58,194,2,1,2,1,1,3.34720000000016,45,15,24,0,8,0,0,0,13,0,0,1,11,4,0,0,0,1,310,346,7,0,106,0,0,20,211,16,265,13,2,1,1,1,1.89580000000024,45,48,145,2,1,2,1,1,1.56339999999909,45,49,144,2,1,2,1,1,1.60789999999906,45,52,148,2,1,2,1,
Unknown,8,8,9,0,3,1953125,0,5,8,1,4.177778,4.533333,0.609375,1,2.40050000000156,47,141,510,3,1,3,2,1,13.9192999999996,47,63,106,0,15,0,0,0,0,0,0,5,41,7,0,0,0,2,898,1270,16,0,104,0,0,8,677,112,841,30,2,2,2,1,5.80819999999949,47,61,161,3,1,3,2,1,1.85579999999936,47,53,135,3,1,3,2,1,2.20600000000013,47,87,181,3,1,3,2,
Unknown,8,8,9,0,4,1953125,0,5.66666666666667,8,3,4.133333,4.444445,0.703125,1,1.90659999999843,51,60,185,2,1,2,0,1,0.0920999999998458,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.00580000000082,51,51,154,2,1,2,0,1,1.02230000000054,51,53,154,2,1,2,0,1,1.10519999999997,51,55,161,2,1,2,0,
Unknown,8,8,9,0,5,1953125,0,5.11111111111111,8,1,3.822222,3.6,0.640625,1,15.5509000000002,47,596,2522,5,1,5,1,1,2.25630000000092,47,9,15,0,4,0,0,0,3,0,0,0,9,0,0,0,0,1,201,197,0,0,83,0,0,29,115,11,160,5,0,1,1,1,20.6831000000002,47,63,178,6,1,6,1,1,8.94309999999859,47,63,182,5,1,5,1,1,17.741399999999,47,231,345,5,1,5,1,
Unknown,8,8,9,0,6,1953125,0,5.44444444444444,9,3,4.533333,4,0.609375,1,2.08189999999922,51,66,217,2,1,2,2,1,0.689300000000003,51,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,44,52,0,0,6,0,0,2,26,0,38,0,0,1,2,1,1.70329999999922,51,52,155,2,1,2,2,1,1.37860000000001,51,54,155,2,1,2,2,1,1.25690000000031,51,62,165,2,1,2,2,
Unknown,8,8,9,0,7,1953125,0,4.55555555555556,7,1,4.044445,3.955555,0.546875,1,2.00060000000121,43,65,216,2,1,2,2,1,0.530099999999948,43,3,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,42,42,0,0,15,0,0,12,27,3,35,3,0,1,2,1,1.23120000000017,43,45,136,2,1,2,2,1,1.17309999999998,43,50,144,2,1,2,2,1,0.998099999998885,43,58,148,2,1,2,2,
Unknown,8,8,9,0,8,1953125,0,6,10,2,4.088889,4,0.640625,1,78.3184999999994,56,2889,8050,3,1,3,2,1,23.3017999999993,56,29,37,0,24,0,0,0,0,0,0,2,26,3,0,0,0,1,1319,1185,81,0,967,0,0,99,740,76,1023,20,3,1,2,1,40.4218999999994,56,86,203,6,1,6,2,1,13.762200000001,56,62,169,3,1,3,2,1,34.3598999999995,56,736,706,3,1,3,2,
Unknown,8,8,9,0,9,1953125,0,5,10,1,3.955555,5.111111,0.625,1,1.98409999999967,45,53,147,1,1,1,0,1,0.591100000001461,45,3,6,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,38,58,0,0,5,0,0,3,32,8,38,3,0,1,0,1,1.06209999999919,45,53,147,1,1,1,0,1,0.985200000000987,45,53,147,1,1,1,0,1,1.20899999999892,45,53,147,1,1,1,0,
Unknown,8,8,10,0,0,9765625,0,6.5,10,1,3.909091,5.6,0.703125,1,2.09830000000147,65,76,188,1,1,1,0,1,0.602399999999761,65,3,4,0,3,0,0,0,3,0,0,0,3,0,0,0,0,1,35,63,3,0,6,0,0,5,31,9,35,3,1,1,0,1,1.14999999999964,65,76,188,1,1,1,0,1,1.45960000000014,65,76,188,1,1,1,0,1,1.18000000000029,65,76,188,1,1,1,0,
Unknown,8,8,10,0,1,9765625,0,4.4,6,3,3.4,4.054545,0.484375,1,2.40140000000065,45,58,192,2,1,2,1,1,5.02629999999954,45,18,33,0,2,0,0,0,1,0,0,4,6,6,0,0,0,2,210,282,8,0,43,0,0,9,133,13,191,14,2,2,1,1,77.7311000000009,45,49,145,2,1,2,1,1,1.36679999999978,45,47,138,2,1,2,1,1,1.00120000000061,45,53,144,2,1,2,1,
Unknown,8,8,10,0,2,9765625,0,3.9,8,1,4.781818,4.654545,0.515625,1,2.19720000000052,39,39,108,1,1,1,0,1,0.502100000001519,39,3,5,0,2,0,0,0,3,0,0,0,3,0,0,0,0,1,29,43,0,0,5,0,0,8,24,7,29,3,0,1,0,1,1.10950000000048,39,39,108,1,1,1,0,1,1.10820000000058,39,39,108,1,1,1,0,1,1.03809999999976,39,39,108,1,1,1,0,
Unknown,8,8,10,0,3,9765625,0,5,8,1,3.927273,4.763637,0.609375,1,2.97689999999966,52,191,588,3,1,3,2,1,60.5051000000003,52,80,111,0,20,0,0,0,0,0,0,0,41,9,0,0,0,3,2406,2678,76,0,1883,0,0,76,1414,156,1954,36,8,3,2,1,19.0641999999989,52,78,184,7,1,7,2,1,2.17560000000049,52,58,160,3,1,3,2,1,3.80340000000069,52,110,198,3,1,3,2,
Unknown,8,8,10,0,4,9765625,0,5.1,8,1,4.254546,4.672727,0.65625,1,2.02729999999974,51,83,272,2,1,2,0,1,0.3700000000008,51,2,4,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,19,30,0,0,1,0,0,2,18,4,19,3,0,1,0,1,2.51790000000074,51,63,177,4,1,4,0,1,1.53349999999955,51,62,171,2,1,2,0,1,1.49200000000019,51,71,191,2,1,2,0,
Unknown,8,8,10,0,5,9765625,0,5.3,8,1,3.963636,5.327273,0.625,1,4.17139999999927,55,266,858,3,1,3,2,1,45.6975000000002,55,57,73,0,28,0,0,0,0,0,0,0,33,8,0,0,0,3,2396,2504,164,0,2022,0,0,103,1193,262,1944,29,3,3,2,1,3.64769999999953,55,63,170,4,1,4,2,1,3.35519999999997,55,68,184,3,1,3,2,1,5.31990000000042,55,152,242,3,1,3,2,
Unknown,8,8,10,0,6,9765625,0,4.6,8,2,4.290909,4.618182,0.65625,1,2.05229999999938,46,46,143,1,1,1,0,1,0.411700000000565,46,2,5,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,15,20,0,0,0,0,0,1,9,0,14,1,0,1,0,1,0.874900000000707,46,46,143,1,1,1,0,1,0.933599999998478,46,46,143,1,1,1,0,1,1.02739999999903,46,46,143,1,1,1,0,
Unknown,8,8,10,0,7,9765625,0,6.1,11,1,4.145454,4.381818,0.6875,1,21.3657999999996,62,1169,4472,5,1,5,1,1,4.51980000000003,62,17,30,0,5,0,0,0,3,0,0,3,11,3,0,0,0,1,357,463,5,0,91,0,0,11,267,55,333,10,0,1,1,1,39.3598000000002,62,118,292,4,1,4,1,1,9.53319999999985,62,72,192,3,1,3,1,1,7.35490000000027,62,95,239,2,1,2,1,
Unknown,8,8,10,0,8,9765625,0,5.9,10,1,4.145454,5.145454,0.65625,1,2.29169999999976,61,110,327,2,1,2,2,1,6.91150000000016,61,29,47,0,10,0,0,0,0,0,0,0,22,5,0,0,0,2,516,632,9,0,145,0,0,17,338,37,441,17,3,2,2,1,3.8083000000006,61,71,184,4,1,4,2,1,1.87029999999868,61,67,177,2,1,2,2,1,2.30130000000099,61,91,196,2,1,2,2,
Unknown,8,8,10,0,9,9765625,0,3.9,13,0,4,4.418182,0.5625,1,3.24179999999978,47,185,681,3,1,3,8,1,53.2482,47,104,136,4,45,0,0,0,1,0,0,12,51,9,0,0,0,2,2189,2342,25,0,1107,0,0,229,1126,120,1576,60,3,2,8,1,4.3148000000001,47,51,138,3,1,3,8,1,22.6043000000009,47,70,175,3,1,3,8,1,7.31820000000153,47,118,212,3,1,3,8,
Unknown,8,8,3,3,0,125,0.046875,6,7,4,1.666667,2.333333,0.3125,1,2.04950000000099,18,18,51,1,1,1,0,1,0.0434000000004744,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.573899999999412,18,18,51,1,1,1,0,1,0.481900000000678,18,18,51,1,1,1,0,1,0.416999999999462,18,18,51,1,1,1,0,
Unknown,8,8,3,3,1,125,0.046875,8,10,6,3.666667,4,0.34375,1,2.35640000000058,24,24,67,1,1,1,0,1,0.310199999999895,24,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,18,20,0,0,4,0,0,5,15,0,18,1,0,1,0,1,0.495499999999083,24,24,67,1,1,1,0,1,0.535300000001371,24,24,67,1,1,1,0,1,0.543499999999767,24,24,67,1,1,1,0,
Unknown,8,8,3,3,2,125,0.046875,8.66666666666667,10,7,3.333333,3.666667,0.421875,1,1.93130000000019,26,26,67,1,1,1,0,1,0.356999999999971,26,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20,30,0,0,3,0,0,9,15,5,20,0,0,1,0,1,0.58469999999943,26,26,67,1,1,1,0,1,0.511899999999514,26,26,67,1,1,1,0,1,0.528900000001158,26,26,67,1,1,1,0,
Unknown,8,8,3,3,3,125,0.046875,3.33333333333333,5,2,1.333333,3,0.203125,1,1.94600000000173,10,10,34,1,1,1,0,1,0.0482999999985623,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.510599999999613,10,10,34,1,1,1,0,1,0.353699999999662,10,10,34,1,1,1,0,1,0.371399999999994,10,10,34,1,1,1,0,
Unknown,8,8,3,3,4,125,0.046875,2.66666666666667,4,2,2.666667,3,0.171875,1,2.15149999999994,8,8,26,1,1,1,0,1,0.0341000000007625,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.319400000000314,8,8,26,1,1,1,0,1,0.315699999999197,8,8,26,1,1,1,0,1,0.288099999999758,8,8,26,1,1,1,0,
Unknown,8,8,3,3,5,125,0.046875,5.33333333333333,6,4,1.666667,1.666667,0.265625,1,3.3122999999996,17,45,151,2,1,2,1,1,1.49519999999939,17,9,17,0,2,0,0,0,0,0,0,2,5,2,0,0,0,1,140,174,0,0,26,0,0,7,91,11,129,1,0,1,1,1,3.16190000000097,17,24,58,2,1,2,1,1,0.757800000001225,17,19,46,2,1,2,1,1,0.832699999999022,17,37,65,2,1,2,1,
Unknown,8,8,3,3,6,125,0.046875,7.33333333333333,12,3,3.333333,2.333333,0.296875,1,1.96650000000045,22,22,64,1,1,1,0,1,0.0445999999992637,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.586300000000847,22,22,64,1,1,1,0,1,0.507400000000416,22,22,64,1,1,1,0,1,0.475900000001275,22,22,64,1,1,1,0,
Unknown,8,8,3,3,7,125,0.046875,7,9,4,1.666667,3,0.328125,1,5.10030000000006,21,21,46,1,1,1,0,1,0.064700000000812,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.537199999998847,21,21,46,1,1,1,0,1,0.488299999999072,21,21,46,1,1,1,0,1,0.441199999999299,21,21,46,1,1,1,0,
Unknown,8,8,3,3,8,125,0.046875,7,9,5,3.333333,3.333333,0.3125,1,1.93969999999899,21,21,56,1,1,1,0,1,0.235700000001088,21,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,16,23,0,0,0,0,0,0,15,4,16,0,0,1,0,1,0.651200000000244,21,21,56,1,1,1,0,1,0.539600000000064,21,21,56,1,1,1,0,1,0.485399999999572,21,21,56,1,1,1,0,
Unknown,8,8,3,3,9,125,0.046875,5.66666666666667,10,3,3.666667,2,0.25,1,1.97369999999864,19,34,80,2,1,2,2,1,0.550100000000384,19,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,48,47,1,0,12,0,0,6,26,0,40,0,0,1,2,1,0.997699999999895,19,20,43,2,1,2,2,1,0.619099999999889,19,22,43,2,1,2,2,1,0.653699999998935,19,28,46,2,1,2,2,
Unknown,8,8,4,3,0,625,0.046875,6,10,3,3.5,3.5,0.421875,1,2.65099999999984,24,26,66,1,1,1,0,1,0.0486000000000786,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.30180000000109,24,26,66,1,1,1,0,1,0.605900000000474,24,26,66,1,1,1,0,1,0.567800000000716,24,26,66,1,1,1,0,
Unknown,8,8,4,3,1,625,0.046875,4.25,6,3,2.8,2.1,0.25,1,1.97560000000158,17,17,56,1,1,1,0,1,0.0490000000027067,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.444700000000012,17,17,56,1,1,1,0,1,0.515900000002148,17,17,56,1,1,1,0,1,0.451500000002852,17,17,56,1,1,1,0,
Unknown,8,8,4,3,2,625,0.046875,5,10,0,3.7,3.9,0.359375,1,2.09159999999974,20,20,57,1,1,1,0,1,0.0587999999988824,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.787499999998545,20,20,57,1,1,1,0,1,4.37709999999788,20,20,57,1,1,1,0,1,0.659999999999854,20,20,57,1,1,1,0,
Unknown,8,8,4,3,3,625,0.046875,5,6,3,2.7,3.9,0.328125,1,1.93319999999949,21,32,113,2,1,2,1,1,0.218600000000151,21,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,14,0,0,2,0,0,2,8,0,12,0,0,1,1,1,0.760099999999511,21,21,69,2,1,2,1,1,0.647099999998318,21,23,69,2,1,2,1,1,0.586499999997613,21,26,73,2,1,2,1,
Unknown,8,8,4,3,4,625,0.046875,7,11,1,3.6,4,0.4375,1,2.13520000000062,28,28,78,1,1,1,0,1,0.195400000000518,28,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,8,12,0,0,0,0,0,0,8,2,8,1,0,1,0,1,0.57209999999759,28,28,78,1,1,1,0,1,3.86330000000089,28,28,78,1,1,1,0,1,0.89180000000124,28,28,78,1,1,1,0,
Unknown,8,8,4,3,5,625,0.046875,5,7,2,3.1,3.9,0.328125,1,0.705200000000332,20,20,59,1,1,1,0,1,0.0511000000005879,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.23960000000079,20,20,59,1,1,1,0,1,0.585599999998522,20,20,59,1,1,1,0,1,0.564499999996769,20,20,59,1,1,1,0,
Unknown,8,8,4,3,6,625,0.046875,3.5,6,1,3.3,3.1,0.234375,1,2.07589999999982,14,14,44,1,1,1,0,1,0.0480999999999767,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.55370000000039,14,14,44,1,1,1,0,1,0.412199999998847,14,14,44,1,1,1,0,1,0.386300000001938,14,14,44,1,1,1,0,
Unknown,8,8,4,3,7,625,0.046875,6,11,3,3.8,4,0.40625,1,2.05630000000019,24,24,57,1,1,1,0,1,0.0702999999994063,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.583599999998114,24,24,57,1,1,1,0,1,0.517299999999523,24,24,57,1,1,1,0,1,0.47899999999936,24,24,57,1,1,1,0,
Unknown,8,8,4,3,8,625,0.046875,6,8,3,2.1,2.7,0.34375,1,2.03859999999986,24,24,71,1,1,1,0,1,0.0535000000018044,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.724899999997433,24,24,71,1,1,1,0,1,0.634900000000926,24,24,71,1,1,1,0,1,0.68239999999787,24,24,71,1,1,1,0,
